timestamp_sec,packet_size_bytes,delay_us
0.000585,691.0,0.4956
0.000595,726.0,0.9235
0.000599,868.1,1.3708
0.000600,3134.7,3.5548
0.000601,129.1,3.3247
0.000602,818.1,3.5933
0.000605,491.5,3.3802
0.000606,7855.3,0.7915
0.000630,999.1,0.9631
0.000634,512.2,0.4121
0.000634,1123.1,0.3739
0.000636,616.4,0.3728
0.000644,2056.9,0.7555
0.000652,1311.8,0.2819
0.000652,622.0,1.3598
0.000652,1290.8,0.8252
0.000653,1846.3,0.7131
0.000661,1920.1,1.5777
0.000666,417.6,5.4494
0.000669,1149.9,0.1745
0.000685,470.5,1.5743
0.000685,1376.2,5.3638
0.000688,5357.6,4.7432
0.000690,443.4,1.3213
0.000690,546.5,0.4802
0.000691,499.2,2.0150
0.000691,382.6,4.1296
0.000693,1127.7,1.8395
0.000693,543.8,1.8399
0.000700,620.2,2.4564
0.000702,1543.9,1.6860
0.000704,2857.5,0.4191
0.000706,1590.6,1.8394
0.000709,1254.6,7.2000
0.000712,766.2,6.7352
0.000712,6142.6,3.3047
0.000718,576.2,2.2392
0.000723,3586.9,1.5029
0.000727,504.3,2.9593
0.000727,2169.3,0.6691
0.000730,1967.2,0.5509
0.000731,741.7,0.4637
0.000743,735.7,4.8256
0.000744,893.2,0.7413
0.000745,64.0,7.2000
0.000747,1386.4,1.1782
0.000755,1899.5,1.4427
0.000756,5294.1,0.7800
0.000759,1137.9,5.7369
0.000760,1644.8,4.2987
0.000761,965.4,0.5751
0.000761,159.3,1.2421
0.000762,1101.5,4.5634
0.000762,574.9,6.4892
0.000763,3981.2,5.6727
0.000774,1483.9,10.2821
0.000776,662.7,10.3659
0.000778,440.0,4.8173
0.000779,2516.0,4.0673
0.000780,703.3,5.1128
0.000784,449.7,2.9979
0.000788,556.2,3.3108
0.000797,2113.8,0.3877
0.000798,692.1,0.5075
0.000798,553.2,0.6895
0.000801,722.5,0.4467
0.000802,1424.2,2.0682
0.000802,512.5,4.3348
0.000806,95.6,6.2175
0.000807,2979.6,6.5616
0.000808,545.7,7.0954
0.000811,2125.0,5.1354
0.000813,583.2,1.2189
0.000815,693.8,0.7914
0.000818,4316.7,0.7547
0.000820,684.9,1.5768
0.000822,984.2,0.6148
0.000823,2722.4,0.6681
0.000824,2593.0,1.0990
0.000828,2345.5,7.2000
0.000828,713.1,5.0986
0.000828,303.2,4.8404
0.000831,739.5,4.4867
0.000831,2629.9,0.5169
0.000839,1564.9,1.9410
0.000842,1768.1,0.3843
0.000843,910.5,0.1965
0.000849,7858.1,1.8591
0.000855,1151.5,2.0879
0.000858,960.0,0.3064
0.000859,2637.5,3.0735
0.000860,898.5,1.9461
0.000860,268.5,0.5590
0.000861,4070.3,1.0106
0.000862,1819.9,0.6896
0.000864,282.5,0.5469
0.000866,949.5,0.0851
0.000867,3667.1,0.2228
0.000872,1223.0,0.5668
0.000872,1414.4,1.8255
0.000873,1360.0,0.5003
0.000874,278.2,1.3539
0.000878,216.5,0.4633
0.000879,4957.3,3.8926
0.000880,516.9,0.1508
0.000883,4692.2,1.3626
0.000890,1024.2,0.1722
0.000892,1255.7,0.8181
0.000900,971.8,0.1645
0.000900,253.2,1.7661
0.000904,447.8,3.0275
0.000905,635.9,4.6096
0.000908,1147.4,1.7762
0.000910,2018.4,1.3569
0.000912,3455.7,3.3106
0.000913,4581.3,0.5756
0.000914,118.8,1.8702
0.000920,1572.6,0.8050
0.000922,1203.9,1.5115
0.000926,599.7,0.6403
0.000933,510.3,0.4808
0.000937,468.5,0.5536
0.000939,2695.3,1.4227
0.000952,1293.9,0.8594
0.000954,271.8,0.4122
0.000957,1013.4,1.1030
0.000959,1920.4,2.1349
0.000966,1791.2,3.7859
0.000973,1833.5,4.4752
0.000982,2069.0,4.6655
0.000983,2594.6,5.0221
0.000984,9000.0,6.7593
0.000984,462.1,3.0448
0.000985,2520.3,2.8565
0.000988,1178.4,1.3690
0.000994,5662.6,4.1868
0.000998,1152.2,3.8948
0.001004,3819.6,4.5215
0.001005,1478.2,3.1756
0.001016,320.8,1.4751
0.001017,1864.9,0.8802
0.001019,773.9,2.1652
0.001020,5193.9,0.4204
0.001025,248.4,1.6493
0.001025,3161.2,0.7640
0.001028,4633.2,1.2318
0.001029,4564.1,0.9109
0.001030,1936.3,1.3790
0.001030,642.7,0.5551
0.001034,1054.8,0.6976
0.001037,737.0,1.6045
0.001041,1514.6,0.2467
0.001053,955.8,1.9363
0.001060,2136.3,1.8143
0.001060,626.5,1.7128
0.001063,822.3,0.5301
0.001065,366.0,0.4743
0.001076,2397.6,0.8499
0.001082,2857.3,0.6876
0.001082,1235.4,1.4048
0.001091,1682.6,1.1383
0.001093,948.0,1.3592
0.001102,918.4,0.6946
0.001106,4395.7,1.9152
0.001107,2397.9,2.2847
0.001108,889.9,1.9365
0.001113,3650.6,0.9775
0.001115,1702.4,1.0182
0.001115,1910.8,2.0931
0.001117,1358.0,2.6464
0.001117,3605.6,2.9504
0.001118,1236.9,3.4179
0.001119,283.7,2.2882
0.001126,3343.3,0.3363
0.001127,3757.7,0.2694
0.001128,506.4,0.8885
0.001129,1657.6,0.9577
0.001129,598.8,2.0420
0.001131,292.8,0.1110
0.001133,3945.1,3.3132
0.001139,1310.1,2.1307
0.001140,2344.5,3.9643
0.001141,2099.8,2.5256
0.001142,3237.1,1.7179
0.001146,5498.1,2.3289
0.001147,4882.6,2.5953
0.001148,1145.2,4.1559
0.001149,1157.0,5.2053
0.001153,2764.1,0.8605
0.001155,838.5,6.5976
0.001156,1133.3,7.8995
0.001157,3004.1,1.7062
0.001165,682.4,0.8256
0.001165,765.5,0.4848
0.001169,571.0,0.9010
0.001171,359.4,0.3282
0.001176,1741.4,1.1407
0.001176,1726.3,0.5663
0.001178,9000.0,1.6840
0.001185,6014.3,1.8551
0.001185,1940.6,1.2587
0.001187,1629.6,0.2365
0.001187,607.8,1.2398
0.001191,1705.2,1.3245
0.001195,760.0,1.7485
0.001195,3486.4,1.2472
0.001199,561.3,0.6524
0.001204,1244.3,0.7521
0.001210,980.6,0.0786
0.001211,5618.0,1.2016
0.001217,387.1,3.9317
0.001222,1125.3,1.7359
0.001224,416.8,0.3253
0.001225,2269.4,0.2061
0.001226,632.1,0.6551
0.001227,910.7,0.4266
0.001230,3180.9,0.5650
0.001230,1443.0,3.4225
0.001232,511.6,3.5902
0.001234,447.5,1.5395
0.001238,2146.1,2.8688
0.001240,787.6,3.6641
0.001240,5045.0,0.6439
0.001242,1513.2,1.3278
0.001252,1400.8,2.3407
0.001252,489.8,2.5296
0.001259,7636.3,1.2348
0.001259,6536.6,0.9694
0.001260,376.4,0.3577
0.001261,407.6,0.3809
0.001261,2450.9,0.9099
0.001263,1082.4,1.1036
0.001266,506.1,2.8809
0.001268,5225.4,0.2741
0.001270,450.3,1.1359
0.001271,2189.4,0.6311
0.001272,937.0,2.2512
0.001278,5678.8,0.5093
0.001289,1337.9,0.9823
0.001291,381.5,1.3678
0.001298,873.1,0.2032
0.001300,624.4,4.1394
0.001307,2297.9,0.3199
0.001309,2948.0,1.3702
0.001322,580.0,0.4627
0.001323,479.3,1.3389
0.001328,1437.5,0.9286
0.001330,1025.5,3.1083
0.001334,395.0,0.4208
0.001338,980.3,0.0855
0.001338,843.7,0.5981
0.001349,769.8,5.7080
0.001350,1254.2,5.1289
0.001357,1887.4,4.6171
0.001361,1099.8,2.6358
0.001363,1357.1,2.5968
0.001365,8237.8,0.4570
0.001373,1395.2,0.9339
0.001374,275.0,3.1795
0.001375,923.7,4.0859
0.001379,9000.0,5.0686
0.001381,925.8,1.3546
0.001381,589.1,2.6434
0.001382,1274.2,1.3368
0.001384,787.1,0.0997
0.001385,615.5,1.3784
0.001387,1749.5,2.1972
0.001388,590.8,0.2704
0.001396,406.1,1.6539
0.001400,1029.7,4.1131
0.001409,3898.0,2.9909
0.001410,857.6,4.4804
0.001411,1034.4,3.9337
0.001412,2053.7,1.7403
0.001416,1254.5,0.5896
0.001422,442.9,0.5599
0.001423,325.0,3.1223
0.001425,1191.7,6.2423
0.001432,598.3,4.6057
0.001436,975.6,7.3145
0.001437,726.8,4.6120
0.001441,135.5,0.3524
0.001444,9000.0,7.2000
0.001444,183.0,8.5365
0.001450,708.2,6.5046
0.001453,3356.9,6.5569
0.001453,4994.8,5.0673
0.001458,484.6,5.6403
0.001461,2059.4,5.6383
0.001461,2423.6,5.3201
0.001461,2479.0,2.9588
0.001463,235.3,3.1330
0.001464,269.6,3.0817
0.001468,3810.5,0.2578
0.001468,1077.8,0.1448
0.001469,2264.9,0.4775
0.001470,763.6,0.2366
0.001475,272.8,0.6841
0.001477,256.6,0.7459
0.001484,601.3,5.9937
0.001486,762.1,1.4743
0.001488,3897.9,0.4649
0.001490,4520.7,1.6735
0.001495,664.2,1.8218
0.001495,1170.3,2.4194
0.001499,2419.1,1.8803
0.001499,1499.7,0.7870
0.001500,442.7,1.2276
0.001500,1649.9,0.9194
0.001501,3620.1,1.1954
0.001501,2286.4,6.3947
0.001502,2651.2,7.5508
0.001502,4678.2,0.4459
0.001508,747.4,4.3980
0.001511,3821.4,4.5591
0.001513,1185.4,3.6538
0.001515,74.5,3.6228
0.001516,223.7,4.0166
0.001520,2260.8,7.1090
0.001523,625.8,3.0198
0.001525,228.5,0.4034
0.001528,480.3,1.6581
0.001530,512.7,0.9396
0.001532,2110.8,1.0557
0.001536,2292.6,3.7537
0.001538,1043.2,1.1729
0.001543,281.8,6.2387
0.001545,1670.3,7.3200
0.001551,3390.1,7.1870
0.001553,737.1,9.6161
0.001554,942.5,12.8463
0.001558,548.3,11.3614
0.001561,500.1,11.1802
0.001565,2114.8,8.5615
0.001570,493.5,8.7691
0.001570,360.1,5.5300
0.001576,1972.5,6.4666
0.001576,444.5,4.3666
0.001580,1071.8,3.3070
0.001585,353.6,2.9927
0.001594,1123.6,2.5384
0.001600,623.8,3.1171
0.001604,481.6,2.4273
0.001607,455.6,2.8499
0.001616,685.2,0.9171
0.001617,1140.2,0.7063
0.001625,3043.5,1.7783
0.001636,541.2,0.7217
0.001636,802.7,0.3113
0.001637,440.5,1.3122
0.001640,1235.3,0.1888
0.001642,2378.4,1.7310
0.001643,2882.1,2.5547
0.001643,2191.1,2.7855
0.001644,240.3,2.0905
0.001646,8219.6,0.8155
0.001650,1353.1,0.6938
0.001656,381.7,0.8218
0.001657,1673.6,0.6679
0.001662,900.9,1.3347
0.001663,403.3,2.4626
0.001664,1237.6,0.6422
0.001667,586.5,0.9696
0.001667,1252.5,0.1845
0.001669,850.4,0.3594
0.001671,1222.0,0.6596
0.001676,2117.9,1.2614
0.001682,1602.2,1.4998
0.001685,629.4,4.3351
0.001686,428.7,2.3542
0.001689,5420.9,0.1310
0.001692,1609.9,0.1445
0.001702,3815.6,0.7347
0.001703,2043.0,0.0628
0.001711,507.9,0.3248
0.001711,2300.3,1.9687
0.001715,647.1,0.4644
0.001716,471.2,0.4725
0.001718,520.2,0.5549
0.001722,339.6,0.8758
0.001723,643.8,0.5935
0.001724,2429.4,0.8973
0.001729,174.0,3.6564
0.001729,2189.4,3.3988
0.001732,402.4,1.3123
0.001738,891.0,2.8296
0.001738,460.0,1.8474
0.001741,463.1,1.6659
0.001742,909.0,2.7711
0.001747,330.7,3.0006
0.001750,255.0,3.0209
0.001755,1132.7,0.9614
0.001762,729.7,4.2285
0.001767,736.0,2.3098
0.001770,976.0,2.9232
0.001771,386.2,0.3491
0.001774,9000.0,1.5398
0.001774,1982.7,0.2017
0.001775,2907.2,3.3128
0.001776,334.6,0.3353
0.001778,1969.6,1.6964
0.001795,1028.9,3.1205
0.001796,2006.7,2.8247
0.001803,2434.1,1.9233
0.001805,1377.4,2.0325
0.001816,1454.6,2.3839
0.001819,5556.3,2.1179
0.001826,539.5,1.1958
0.001827,2104.1,0.2351
0.001828,1054.9,0.4916
0.001832,1162.9,1.8534
0.001832,412.8,1.0193
0.001833,767.7,0.4521
0.001835,1708.8,1.2385
0.001835,2730.9,0.1626
0.001837,2179.0,0.2362
0.001837,1507.9,0.7574
0.001843,2081.8,2.1222
0.001848,2127.0,1.3494
0.001848,1569.3,1.6954
0.001851,3156.4,0.4753
0.001852,312.8,1.0121
0.001854,1284.2,2.3584
0.001860,1095.3,1.4920
0.001862,2180.2,1.9811
0.001864,9000.0,0.4239
0.001866,1137.4,1.2676
0.001873,78.9,0.9215
0.001874,3297.6,2.1140
0.001874,1734.4,2.0386
0.001875,1507.2,1.1063
0.001878,848.7,1.8726
0.001879,3286.7,0.3319
0.001881,1170.5,0.5550
0.001882,889.7,2.0232
0.001884,1448.8,1.7140
0.001888,869.1,1.0269
0.001893,256.9,0.8905
0.001895,1239.6,0.7433
0.001898,161.1,2.7865
0.001898,2253.1,3.8320
0.001898,9000.0,3.3672
0.001902,5459.6,3.0458
0.001905,203.2,0.1976
0.001913,1335.0,0.9001
0.001914,9000.0,2.0695
0.001915,1300.8,0.6238
0.001920,1011.8,0.3974
0.001920,1382.8,1.3169
0.001925,1067.4,1.0818
0.001929,1550.2,5.6521
0.001932,902.0,4.4471
0.001933,2969.4,1.0907
0.001939,1366.1,0.6707
0.001940,827.5,1.2043
0.001942,530.4,0.2331
0.001943,1005.9,0.3878
0.001945,1745.1,1.4417
0.001953,2190.2,0.1685
0.001953,745.9,0.4464
0.001956,148.2,0.5831
0.001956,3098.2,3.2358
0.001958,3005.9,2.2849
0.001962,1488.6,3.1017
0.001965,2617.2,1.6210
0.001969,1093.1,1.3606
0.001973,2606.5,0.6308
0.001975,696.0,2.1058
0.001978,767.3,2.5045
0.001982,2922.8,1.4396
0.001983,4427.8,1.0104
0.001985,1749.7,0.5435
0.001989,562.8,1.3835
0.001991,1911.9,1.4019
0.001992,202.2,1.5671
0.001995,248.9,2.2110
0.001997,2447.1,0.2224
0.001998,1143.1,3.7713
0.001998,1689.1,2.8548
0.001999,734.4,3.3777
0.002003,2517.9,2.5334
0.002013,610.1,2.7821
0.002014,269.7,1.3009
0.002014,474.8,0.5399
0.002015,309.9,0.9437
0.002017,1100.6,0.2768
0.002021,1905.1,0.8569
0.002022,2982.5,0.6450
0.002023,2827.7,2.3695
0.002023,922.7,2.3009
0.002024,3515.4,0.5901
0.002024,646.0,3.6487
0.002025,751.5,3.2723
0.002026,4065.7,4.0907
0.002027,466.8,3.3492
0.002027,1012.3,3.8689
0.002029,234.6,3.3730
0.002030,580.0,2.7503
0.002034,5129.5,0.5172
0.002036,2241.9,3.5036
0.002037,487.8,1.9725
0.002038,672.3,0.8293
0.002039,538.5,1.0617
0.002039,272.3,0.5608
0.002041,1328.4,0.3596
0.002047,1345.7,0.7714
0.002057,738.6,0.3575
0.002066,191.8,1.7327
0.002068,873.9,2.2825
0.002071,165.8,0.5818
0.002073,367.5,0.3740
0.002081,1360.5,1.3957
0.002088,1830.5,0.9001
0.002089,847.2,0.5925
0.002090,209.7,0.3516
0.002093,2481.3,0.2578
0.002094,1340.9,0.2756
0.002095,872.4,1.1324
0.002097,2282.8,5.9029
0.002098,3173.9,5.8659
0.002100,2214.9,0.9982
0.002105,1119.1,2.3275
0.002111,448.1,2.8662
0.002116,440.6,4.6793
0.002120,412.2,2.9020
0.002121,64.0,0.6032
0.002126,602.0,2.1342
0.002126,4935.6,0.3781
0.002129,6210.5,1.1324
0.002129,274.0,0.1619
0.002132,1404.5,1.9595
0.002132,591.9,1.7053
0.002137,834.9,1.8814
0.002142,388.7,1.2573
0.002143,106.9,3.1026
0.002158,955.2,4.6218
0.002159,336.3,4.8039
0.002161,447.7,5.5080
0.002164,2013.6,5.7819
0.002164,423.8,5.7334
0.002167,383.9,5.0675
0.002168,2593.9,4.2683
0.002170,139.7,5.0262
0.002171,527.1,3.8452
0.002173,962.3,3.7285
0.002173,322.2,2.8406
0.002174,9000.0,2.2869
0.002181,1682.9,2.0671
0.002181,3799.4,3.2094
0.002181,889.7,1.6942
0.002181,5986.7,0.1694
0.002189,2469.4,0.4604
0.002189,991.9,0.9404
0.002199,2199.9,0.3693
0.002204,1552.1,0.1248
0.002204,953.0,1.2369
0.002205,494.2,1.5037
0.002205,5660.6,2.6532
0.002219,1309.4,1.2482
0.002220,1032.0,1.1098
0.002221,942.6,1.3628
0.002222,1119.5,0.3553
0.002222,237.2,0.2645
0.002232,369.5,1.0370
0.002236,2570.8,0.2078
0.002242,770.7,0.3015
0.002244,830.1,1.3390
0.002246,929.1,2.3422
0.002247,3849.8,3.2748
0.002247,1513.3,3.8071
0.002247,497.7,1.9123
0.002249,995.6,0.4589
0.002249,1065.2,1.3676
0.002249,84.8,0.2610
0.002249,213.3,0.2127
0.002251,611.9,2.9424
0.002257,653.7,3.1195
0.002261,600.5,1.0029
0.002265,97.9,0.4972
0.002270,524.3,1.3346
0.002270,956.5,1.4034
0.002273,5676.8,0.3525
0.002280,492.7,0.7243
0.002282,2125.2,0.1935
0.002288,1131.7,2.5590
0.002301,329.0,1.7019
0.002302,553.4,1.3488
0.002304,1556.9,1.4964
0.002309,3406.0,0.8802
0.002314,5515.5,1.3739
0.002319,3893.1,2.0817
0.002320,2102.9,1.8318
0.002323,2116.3,0.8076
0.002326,1246.9,0.4278
0.002330,777.3,2.2594
0.002334,1815.6,0.8057
0.002334,1663.7,0.1790
0.002336,4122.4,0.8053
0.002341,3547.5,1.4386
0.002341,435.9,1.0702
0.002345,1398.5,0.7205
0.002348,2011.2,1.0021
0.002353,691.4,0.4006
0.002354,968.7,0.3487
0.002357,3519.0,1.0129
0.002358,2236.1,1.6049
0.002364,3455.7,2.3981
0.002366,639.1,0.2665
0.002368,746.0,1.5843
0.002371,1488.5,1.7901
0.002380,1634.3,0.9347
0.002383,316.3,0.1117
0.002385,1604.0,1.1076
0.002386,460.1,0.6773
0.002387,2031.3,1.9432
0.002388,365.9,8.5554
0.002392,4534.4,8.7961
0.002398,7828.5,3.9530
0.002399,353.8,5.1073
0.002407,666.2,3.4615
0.002408,1111.2,3.3024
0.002409,1115.6,1.5941
0.002411,790.3,1.0880
0.002412,5446.2,1.6894
0.002413,1372.4,1.2719
0.002415,702.4,1.4536
0.002419,3637.9,0.5611
0.002425,1197.8,0.4366
0.002426,1379.9,6.6600
0.002435,2750.7,6.0057
0.002437,1668.2,4.1045
0.002442,2538.8,6.0290
0.002446,751.3,6.6796
0.002450,2051.3,3.6645
0.002452,906.0,0.5206
0.002452,507.9,2.9216
0.002458,1253.5,0.2730
0.002461,377.8,0.7385
0.002471,337.6,0.6215
0.002472,3578.4,0.5748
0.002473,962.6,0.6219
0.002490,293.4,0.9296
0.002492,1285.8,0.9709
0.002494,3317.5,1.8817
0.002496,2527.5,3.0774
0.002500,1084.3,2.3584
0.002500,664.9,1.0800
0.002510,1911.7,0.4220
0.002512,2525.5,0.6312
0.002514,490.2,1.1769
0.002523,604.2,0.8377
0.002530,3337.5,1.9503
0.002530,2904.0,2.1010
0.002533,157.9,4.0553
0.002535,1823.1,3.6851
0.002539,2292.1,4.1344
0.002542,1969.4,5.4634
0.002543,1293.3,5.4362
0.002543,886.7,6.5126
0.002548,2005.4,1.5415
0.002548,1668.3,2.5464
0.002556,228.1,0.5098
0.002559,2188.7,0.2962
0.002562,563.6,0.8328
0.002564,104.1,0.5699
0.002569,1641.0,0.2555
0.002573,1503.6,0.8590
0.002584,1566.1,1.5980
0.002584,381.8,0.6037
0.002590,1070.4,0.2892
0.002594,2969.6,0.9305
0.002594,980.8,0.4618
0.002598,930.3,0.1644
0.002603,843.4,0.5775
0.002604,922.4,2.2464
0.002608,606.9,1.8309
0.002611,2201.8,1.2204
0.002614,1313.2,3.5291
0.002615,897.5,2.7165
0.002617,1268.0,3.3046
0.002617,1322.9,3.8332
0.002619,318.2,3.8859
0.002619,498.0,3.2303
0.002621,864.5,0.7447
0.002622,1016.7,0.6843
0.002625,627.4,1.0078
0.002630,561.1,0.2123
0.002632,1474.3,5.0664
0.002638,643.8,0.6623
0.002638,327.3,4.2772
0.002640,266.5,3.9363
0.002642,282.9,4.1798
0.002645,579.3,5.2180
0.002653,1794.0,5.3390
0.002668,2519.0,10.5807
0.002670,2252.7,8.9873
0.002671,1176.9,9.9566
0.002671,1010.3,9.0959
0.002671,743.5,8.8498
0.002672,3538.8,4.9996
0.002672,9000.0,3.3429
0.002675,2538.1,1.1543
0.002679,287.9,0.3832
0.002685,417.3,0.8641
0.002690,1816.0,0.6965
0.002695,729.2,1.0100
0.002698,332.1,0.6844
0.002698,2081.4,0.5096
0.002698,1428.1,0.7869
0.002699,2358.0,1.6374
0.002701,3209.3,0.9185
0.002702,4814.4,1.5033
0.002704,1558.3,2.9216
0.002704,990.0,0.2071
0.002710,746.1,2.5496
0.002713,655.6,2.7477
0.002715,618.5,1.5890
0.002720,1490.9,2.2529
0.002723,706.6,0.0902
0.002724,1490.1,1.1056
0.002725,688.7,2.3472
0.002729,161.9,0.7510
0.002730,1125.5,2.9723
0.002731,2488.0,2.8483
0.002740,2312.5,2.1708
0.002740,1581.6,3.1134
0.002748,913.5,4.2871
0.002749,840.6,2.9403
0.002751,518.1,0.3163
0.002760,750.4,2.0546
0.002762,4248.2,1.5429
0.002767,943.5,0.5327
0.002769,2739.2,0.5895
0.002772,1131.1,1.4711
0.002783,1231.6,0.2035
0.002784,1930.3,2.4214
0.002787,1041.6,3.0719
0.002788,174.6,2.0474
0.002790,1213.6,0.4814
0.002790,4213.6,0.2763
0.002795,1126.9,1.0513
0.002801,2725.1,0.2882
0.002803,1734.4,0.4135
0.002805,2723.3,1.6412
0.002809,5044.8,4.4577
0.002809,1811.5,0.5963
0.002810,2435.7,0.5835
0.002811,3766.2,1.7988
0.002811,4768.2,2.1974
0.002813,306.7,2.8712
0.002820,807.8,3.5532
0.002820,165.6,4.1722
0.002822,592.5,0.5745
0.002822,1954.7,1.3521
0.002824,1212.9,4.7436
0.002825,4419.8,0.4063
0.002831,883.2,4.1524
0.002833,1387.3,4.1053
0.002833,3039.6,2.6684
0.002833,325.9,0.6427
0.002837,2160.3,1.2200
0.002838,510.2,0.2683
0.002840,5644.0,0.0843
0.002841,233.9,0.6459
0.002841,709.7,2.9464
0.002846,717.6,0.2267
0.002847,245.5,1.1279
0.002852,463.6,0.5927
0.002853,500.3,0.8147
0.002854,205.5,0.2715
0.002858,654.1,0.1906
0.002858,2052.6,1.5036
0.002859,2499.7,1.7430
0.002860,608.0,1.0682
0.002863,350.3,1.5842
0.002871,1267.5,2.9893
0.002875,1682.9,0.5467
0.002875,1147.9,0.9847
0.002875,931.7,1.4820
0.002877,220.9,0.2055
0.002880,463.3,0.2812
